"ID","Threat Name","IP Address Exemptions","Rule","CVE","Host","Category","Severity","Action","Packet Capture"
"38863","Microsoft Internet Explorer Elevation of Privilege Vulnerability","","Alert-All","CVE-2016-0068","client","code-execution","high","default (reset-both)","disable"
"38864","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0071","client","code-execution","high","default (reset-both)","disable"
"38866","Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability","","Alert-All","CVE-2016-0002","client","code-execution","high","default (reset-both)","disable"
"38867","Microsoft Scripting Engine Memory Corruption Vulnerability","","Alert-All","CVE-2018-0769","client","code-execution","high","default (reset-both)","disable"
"38870","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2018-15981","client","code-execution","critical","default (reset-both)","disable"
"38871","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0967","client","code-execution","critical","default (reset-both)","disable"
"38872","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0966","client","code-execution","critical","default (reset-both)","disable"
"38873","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0971","client","code-execution","critical","default (reset-both)","disable"
"38874","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0964","client","code-execution","critical","default (reset-both)","disable"
"38875","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0976","client","code-execution","critical","default (reset-both)","disable"
"38876","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0982","client","code-execution","critical","default (reset-both)","disable"
"38877","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0972","client","code-execution","critical","default (reset-both)","disable"
"38878","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0965","client","code-execution","critical","default (reset-both)","disable"
"38879","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0970","client","code-execution","critical","default (reset-both)","disable"
"38880","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0975","client","code-execution","high","default (reset-both)","disable"
"38881","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0981","client","code-execution","critical","default (reset-both)","disable"
"38882","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0969","client","code-execution","critical","default (reset-both)","disable"
"38883","Adobe Flash Player Use-After-Free Vulnerability","","Alert-All","CVE-2016-0974","client","code-execution","critical","default (reset-both)","disable"
"38884","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0977","client","code-execution","critical","default (reset-both)","disable"
"38885","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2016-0983","client","code-execution","critical","default (reset-both)","disable"
"38886","Adobe Flash Player Integer Overflow Vulnerability","","Alert-All","CVE-2016-0979","client","code-execution","critical","default (reset-both)","disable"
"38887","Adobe Flash Player Use-After-Free Vulnerability","","Alert-All","CVE-2016-0984","client","code-execution","critical","default (reset-both)","disable"
"38888","Adobe Flash Player Type Confusion Vulnerability","","Alert-All","CVE-2016-0985","client","code-execution","high","default (reset-both)","disable"
"38889","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0959","client","code-execution","critical","default (reset-both)","disable"
"38890","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0968","client","code-execution","critical","default (reset-both)","disable"
"38891","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0973","client","code-execution","high","default (reset-both)","disable"
"38892","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0978","client","code-execution","critical","default (reset-both)","disable"
"38896","Malicious OLE Document Embedded MIME HTML File Detected","","Alert-All","","client","code-execution","high","default (reset-both)","disable"
"38897","ANGLER Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38899","Malicious Javascripts Utilizing Evercookie Framework","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38901","ANGLER Exploit Kit Detection","","Alert-All","","client","exploit-kit","critical","default (reset-both)","disable"
"38902","PAN-OS GlobalProtect SSL VPN Portal Buffer Overflow Vulnerability","","Alert-All","CVE-2016-3657","server","overflow","critical","default (reset-server)","disable"
"38903","PAN-OS GlobalProtect SSL VPN Portal Stack Exhaustion Vulnerability","","Alert-All","","server","code-execution","high","default (reset-client)","disable"
"38904","PAN-OS Device Management API Unauthenticated Command Execution Vulnerability","","Alert-All","","server","code-execution","medium","default (reset-server)","disable"
"38905","Generic Exploit Host Webpage","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38906","Adobe Flash Player Code Execution Vulnerability","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38907","Malicious Javascript Detected","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38914","Apple FairPlay MITM Attack Detection","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"38915","Apple FairPlay Abnormal User Agent Detection","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"38916","Wordpress system.multicall XMLRPC Information Disclosure Vulnerability","","Alert-All","","server","info-leak","medium","default (alert)","disable"
"38917","HP LoadRunner Controller Scenario File Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2015-5426","client","overflow","medium","default (alert)","disable"
"38918","Microsoft Word RTF Bitmap Heap Buffer Overflow Vulnerability","","Alert-All","CVE-2016-0010","client","code-execution","high","default (reset-both)","disable"
"38919","Joomla! Hathor Postinstall Message SQL Injection Vulnerability","","Alert-All","CVE-2018-6376","server","sql-injection","critical","default (reset-server)","disable"
"38920","Suspicious Abnormal HTTP Response Found","","Alert-All","","client","protocol-anomaly","low","default (alert)","disable"
"38922","Malicious Javascript Detected","","Alert-All","","client","code-execution","critical","default (reset-both)","disable"
"38923","Oracle Application Testing Suite Multiple Authentication Bypass Vulnerabilities","","Alert-All","CVE-2016-0491,CVE-2016-0487,CVE-2016-0489,CVE-2016-0492","server","info-leak","high","default (reset-server)","disable"
"38925","Schneider Electric ProClima Memory Corruption Vulnerability","","Alert-All","CVE-2015-7918","client","overflow","medium","default (reset-both)","disable"
"38927","Microsoft Internet Explorer Out-of-Bounds Memory Access Vulnerability","","Alert-All","CVE-2015-6086","client","info-leak","high","default (reset-both)","disable"
"38928","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2016-0996","client","code-execution","high","default (reset-both)","disable"
"38929","Microsoft Internet Explorer Out-of-Bounds Memory Access Vulnerability","","Alert-All","CVE-2015-6086","client","info-leak","high","default (reset-both)","disable"
"38930","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0961","client","code-execution","critical","default (reset-both)","disable"
"38931","Adobe Flash Player Heap Overflow Vulnerability","","Alert-All","CVE-2016-1001","client","overflow","critical","default (reset-both)","disable"
"38932","Adobe Flash Player Heap Overflow Vulnerability","","Alert-All","CVE-2016-1001","client","overflow","critical","default (reset-both)","disable"
"38933","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0962","client","code-execution","critical","default (reset-both)","disable"
"38934","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-1009","client","code-execution","critical","default (reset-both)","disable"
"38935","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2016-0991","client","code-execution","critical","default (reset-both)","disable"
"38936","Adobe Flash Player Integer Overflow Vulnerability","","Alert-All","CVE-2016-0993","client","code-execution","critical","default (reset-both)","disable"
"38937","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2016-0994","client","code-execution","high","default (reset-both)","disable"
"38938","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2016-0995","client","code-execution","critical","default (reset-both)","disable"
"38939","Adobe Flash Player Integer Overflow Vulnerability","","Alert-All","CVE-2016-0963","client","code-execution","critical","default (reset-both)","disable"
"38940","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0987","client","code-execution","critical","default (reset-both)","disable"
"38941","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0986","client","code-execution","critical","default (reset-both)","disable"
"38942","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0987","client","code-execution","critical","default (reset-both)","disable"
"38943","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2016-1007","client","code-execution","critical","default (reset-both)","disable"
"38944","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0112","client","code-execution","high","default (reset-both)","disable"
"38945","Microsoft Windows Media Player Parsing Remote Code Execution Vulnerability","","Alert-All","CVE-2016-0101","client","code-execution","high","default (reset-both)","disable"
"38946","Microsoft Windows Remote Code Execution Vulnerability","","Alert-All","CVE-2016-0118","client","code-execution","high","default (reset-both)","disable"
"38947","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0988","client","code-execution","critical","default (reset-both)","disable"
"38948","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0113","client","code-execution","high","default (reset-both)","disable"
"38949","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-0988","client","code-execution","critical","default (reset-both)","disable"
"38950","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2016-1005","client","code-execution","high","default (reset-both)","disable"
"38951","Microsoft Internet Explorer Memory Corruption Vulnerability","","Alert-All","CVE-2016-0114","client","code-execution","high","default (reset-both)","disable"
